s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
2.439349961889931251e+01,-6.395882901002792664e+01,-7.755802565637650048e+01,-2.448974973909796127e+00,-2.052186865286026105e-02,1.183183005616719186e+01,2.492669736403334113e+00
2.459344633708700911e+01,-6.383146943724288747e+01,-7.771216340691042035e+01,-2.453108646198812970e+00,-2.082620952268841863e-02,1.187387909424130150e+01,2.472680386136499209e+00
2.479339305527470927e+01,-6.370475048464913215e+01,-7.786683301365002308e+01,-2.457303194544993463e+00,-2.112877397549727670e-02,1.191544432244684693e+01,2.452851335534846466e+00
2.499333977346240943e+01,-6.357869035134479674e+01,-7.802203134361582215e+01,-2.461558058407727678e+00,-2.143100525829891648e-02,1.195653346713903531e+01,2.433181299114663076e+00
2.519328649165010603e+01,-6.345329466269729579e+01,-7.817777056813156378e+01,-2.465873096413083054e+00,-2.173129578447300508e-02,1.199715407010525681e+01,2.413669001700988304e+00
2.539323320983780619e+01,-6.332857308538253704e+01,-7.833405791581623134e+01,-2.470248239757250275e+00,-2.202965379424575224e-02,1.203731349484618640e+01,2.394313178344817938e+00
2.559317992802550634e+01,-6.320454763651361674e+01,-7.849088490091405390e+01,-2.474682780609227084e+00,-2.232768792911646663e-02,1.207701893257824288e+01,2.375112574240901608e+00
2.579312664621320650e+01,-6.308122139357634950e+01,-7.864826673906891585e+01,-2.479176676107759825e+00,-2.262389023759373008e-02,1.211627740797250574e+01,2.356065944646860366e+00
2.599307336440090666e+01,-6.295860267956306444e+01,-7.880621214317196177e+01,-2.483729923129106787e+00,-2.291806841638794126e-02,1.215509578464426710e+01,2.337172054802021837e+00
2.619302008258860326e+01,-6.283671751179079479e+01,-7.896470675703740483e+01,-2.488341661156107332e+00,-2.321197543326095764e-02,1.219348077040646139e+01,2.318429679847460623e+00
2.639296680077630342e+01,-6.271556740295981314e+01,-7.912376774073416641e+01,-2.493011935287898773e+00,-2.350425734686672694e-02,1.223143892229941443e+01,2.299837604747185349e+00
2.659291351896400357e+01,-6.259515815382523130e+01,-7.928340694336608863e+01,-2.497740869783646289e+00,-2.379450016279533939e-02,1.226897665140857541e+01,2.281394624208380684e+00
2.679286023715170018e+01,-6.247551992290181744e+01,-7.944360357457047428e+01,-2.502525524929485101e+00,-2.402146369311562724e-02,1.230610022748115995e+01,2.263099542604134484e+00
2.699280695533940033e+01,-6.235665133477598232e+01,-7.960437371749689817e+01,-2.507336500372670418e+00,-2.410268301402192226e-02,1.234281578335200535e+01,2.244951173895119556e+00
2.719275367352710049e+01,-6.223854557362781037e+01,-7.976572797972021078e+01,-2.512108578463756903e+00,-2.350285666752067668e-02,1.237912931918829607e+01,2.226948341553834254e+00
2.739270039171480065e+01,-6.212121093420738305e+01,-7.992761941024336636e+01,-2.516730273679262275e+00,-2.268084576842865907e-02,1.241504670656223297e+01,2.209089878486875769e+00
2.759264710990250080e+01,-6.200461246847431340e+01,-8.009003938917580001e+01,-2.521168679762740616e+00,-2.171673732104016305e-02,1.245057369236020328e+01,2.191374626960794547e+00
2.779259382809019741e+01,-6.188870597203980140e+01,-8.025298435577123257e+01,-2.525414535007158179e+00,-2.074891975880745545e-02,1.248571590253651387e+01,2.173801438525692298e+00
2.799254054627789756e+01,-6.177348951781768704e+01,-8.041639031767445545e+01,-2.529466174591504135e+00,-1.977862906097442933e-02,1.252047884571924108e+01,2.156369173941679040e+00
2.819248726446559772e+01,-6.165892380781607329e+01,-8.058024537649887975e+01,-2.533323316517208212e+00,-1.880512472435836788e-02,1.255486791667537005e+01,2.139076703104989985e+00
2.839243398265329432e+01,-6.154495699641390871e+01,-8.074455600578913561e+01,-2.536986071813448707e+00,-1.782806698887788935e-02,1.258888839964195405e+01,2.121922904973860824e+00
2.859238070084099448e+01,-6.143159047130124861e+01,-8.090925175474737330e+01,-2.540452755959254016e+00,-1.684830442678892162e-02,1.262254547152963902e+01,2.104906667496679429e+00
2.879232741902869464e+01,-6.131878595197468229e+01,-8.107431881788666317e+01,-2.543723033313840975e+00,-1.586543050023381252e-02,1.265584420500458585e+01,2.088026887539898624e+00
2.899227413721639479e+01,-6.120648437655106022e+01,-8.123977420282120931e+01,-2.546797103672250095e+00,-1.487968029919363097e-02,1.268878957145443032e+01,2.071282470815805965e+00
2.919222085540409495e+01,-6.109468951150512339e+01,-8.140554229859942836e+01,-2.549673410620709735e+00,-1.389139773214969655e-02,1.272138644384366479e+01,2.054672331812632091e+00
2.939216757359179155e+01,-6.098336480089882627e+01,-8.157160632418374746e+01,-2.552351664944161769e+00,-1.290042734366930559e-02,1.275363959946349546e+01,2.038195393723194027e+00
2.959211429177949171e+01,-6.087244549725195242e+01,-8.173799191427519872e+01,-2.554832172048772332e+00,-1.190803651887862614e-02,1.278555372258096057e+01,2.021850588375558644e+00
2.979206100996719186e+01,-6.076193593035046092e+01,-8.190462115563354928e+01,-2.557113695516862961e+00,-1.091391927461839509e-02,1.281713340699186787e+01,2.005636856163823367e+00
2.999200772815488847e+01,-6.065180088172962769e+01,-8.207147497629780730e+01,-2.559196172190664864e+00,-9.918048813727566720e-03,1.284838315848182866e+01,1.989553145979418680e+00
3.019195444634258862e+01,-6.054197452117723088e+01,-8.223858100413795569e+01,-2.561080025143124494e+00,-8.923047431648078315e-03,1.287930739719945805e+01,1.973598415142596263e+00
3.039190116453028878e+01,-6.043245784423182698e+01,-8.240586536535641926e+01,-2.562764573413514491e+00,-7.928363978192238051e-03,1.290991045994561048e+01,1.957771629335299135e+00
3.059184788271798894e+01,-6.032321383218053512e+01,-8.257331184211891184e+01,-2.564250336109801687e+00,-6.934033731418119684e-03,1.294019660238229363e+01,1.942071762533998269e+00
3.079179460090568909e+01,-6.021418880587822287e+01,-8.274093004086043379e+01,-2.565537569700997444e+00,-5.940588706868786713e-03,1.297017000116473362e+01,1.926497796942919338e+00
3.099174131909338570e+01,-6.010536936865275237e+01,-8.290866778165748485e+01,-2.566626614525241656e+00,-4.958451633824368862e-03,1.299983475599989013e+01,1.911048722928368804e+00
3.119168803728108585e+01,-5.999671880307896288e+01,-8.307650943441120717e+01,-2.567520593928051653e+00,-3.978577428373894151e-03,1.302919489163453193e+01,1.895723538953248299e+00
3.139163475546878601e+01,-5.988819681513112414e+01,-8.324444467735624187e+01,-2.568213174291311240e+00,-2.948816877952169235e-03,1.305825435977585514e+01,1.880521251512007108e+00
3.159158147365648261e+01,-5.977978454891218263e+01,-8.341242832417809439e+01,-2.568712807203828330e+00,-2.124778177474642964e-03,1.308701704094745999e+01,1.865440875065800697e+00
3.179152819184418277e+01,-5.967143524662158427e+01,-8.358047128954424920e+01,-2.569069847389238603e+00,-1.594318782484796743e-03,1.311548674628335753e+01,1.850481431979950520e+00
3.199147491003188293e+01,-5.956315078621393155e+01,-8.374853930331649110e+01,-2.569427821663390343e+00,-1.985977624879226369e-03,1.314366721926258030e+01,1.835641952458854309e+00
3.219142162821957953e+01,-5.945493743938219922e+01,-8.391664271652099671e+01,-2.569854657026175548e+00,-2.242262230862628134e-03,1.317156213738679327e+01,1.820921474484493041e+00
3.239136834640728324e+01,-5.934677090999112181e+01,-8.408483896876472841e+01,-2.570322849075981075e+00,-2.452204380353365052e-03,1.319917511380323738e+01,1.806319043753147113e+00
3.259131506459497984e+01,-5.923870640758912032e+01,-8.425305825479740918e+01,-2.570839787479721750e+00,-2.718313904773434105e-03,1.322650969887519068e+01,1.791833713614188417e+00
3.279126178278268355e+01,-5.913074446691481256e+01,-8.442131880283452006e+01,-2.571408616387226509e+00,-2.968244045381626065e-03,1.325356938170204657e+01,1.777464545008192287e+00
3.299120850097038016e+01,-5.902285245322661211e+01,-8.458969012435453294e+01,-2.572026556814552389e+00,-3.213238062013970119e-03,1.328035759159100060e+01,1.763210606406449887e+00
3.319115521915807676e+01,-5.891508272531229551e+01,-8.475810875996442917e+01,-2.572694000937467251e+00,-3.462568541395315801e-03,1.330687769948225530e+01,1.749070973750456393e+00
3.339110193734578047e+01,-5.880744787674438356e+01,-8.492657334962724747e+01,-2.573410792774745381e+00,-3.707604310888803611e-03,1.333313301932954076e+01,1.735044730391634982e+00
3.359104865553347707e+01,-5.869990600823786764e+01,-8.509516773595755978e+01,-2.574176477469027002e+00,-3.949676324746295014e-03,1.335912680943769715e+01,1.721130967032694858e+00
3.379099537372117368e+01,-5.859250727979673457e+01,-8.526383135837821214e+01,-2.574990180556469888e+00,-4.188878074802049149e-03,1.338486227375895865e+01,1.707328781667943440e+00
3.399094209190887739e+01,-5.848527307896295468e+01,-8.543254827681485608e+01,-2.575851117904467635e+00,-4.423439904537181631e-03,1.341034256314951989e+01,1.693637279524995876e+00
3.419088881009657399e+01,-5.837815543914863525e+01,-8.560141150835873702e+01,-2.576758892811028545e+00,-4.654401801116844588e-03,1.343557077658788579e+01,1.680055573007338765e+00
3.439083552828427059e+01,-5.827120244463301901e+01,-8.577036259085639358e+01,-2.577712243730349684e+00,-4.880849289497894879e-03,1.346054996235643841e+01,1.666582781635795651e+00
3.459078224647197430e+01,-5.816443936898391343e+01,-8.593937834867665515e+01,-2.578710167662974229e+00,-5.101770831577494628e-03,1.348528311918760991e+01,1.653218031992353065e+00
3.479072896465967091e+01,-5.805781676395395863e+01,-8.610855367365022062e+01,-2.579752222188730570e+00,-5.318855267397454810e-03,1.350977319737594762e+01,1.639960457663010684e+00
3.499067568284737462e+01,-5.795138092641907690e+01,-8.627783150026812109e+01,-2.580836996668907979e+00,-5.530982522002858733e-03,1.353402309985734320e+01,1.626809199181616261e+00
3.519062240103507122e+01,-5.784515582489282082e+01,-8.644718945132702004e+01,-2.581963459004006367e+00,-5.737361659415605303e-03,1.355803568325662845e+01,1.613763403974737720e+00
3.539056911922276782e+01,-5.773909521656343458e+01,-8.661671686184290309e+01,-2.583131182333033848e+00,-5.940138882274031799e-03,1.358181375890467457e+01,1.600822226305353313e+00
3.559051583741047153e+01,-5.763324368221798721e+01,-8.678635787079660702e+01,-2.584338745117652714e+00,-6.138084896095404724e-03,1.360536009382609812e+01,1.587984827219061534e+00
3.579046255559816814e+01,-5.752761971792448037e+01,-8.695609759789589077e+01,-2.585585232053881466e+00,-6.330703006454612043e-03,1.362867741169862512e+01,1.575250374489062688e+00
3.599040927378587185e+01,-5.742218427000315728e+01,-8.712601346968332905e+01,-2.586870268909441606e+00,-6.520289217936276957e-03,1.365176839378512064e+01,1.562618042562506249e+00
3.619035599197356845e+01,-5.731697967359416879e+01,-8.729605172651844214e+01,-2.588192530296798299e+00,-6.705540451847458172e-03,1.367463567983925898e+01,1.550087012506677242e+00
3.639030271016126505e+01,-5.721201667661798496e+01,-8.746620890336456000e+01,-2.589551323313844744e+00,-6.886368246569475257e-03,1.369728186898572453e+01,1.537656471956345694e+00
3.659024942834896876e+01,-5.710726618306977542e+01,-8.763654603925347431e+01,-2.590946340251066182e+00,-7.064947127383341095e-03,1.371970952057588455e+01,1.525325615060522777e+00
3.679019614653666537e+01,-5.700276699483919884e+01,-8.780701372349119538e+01,-2.592376442927220470e+00,-7.239954185781835930e-03,1.374192115501972111e+01,1.513093642430925367e+00
3.699014286472436197e+01,-5.689852209155223051e+01,-8.797762034295476496e+01,-2.593841218590384301e+00,-7.411759458908930356e-03,1.376391925459489229e+01,1.500959761089392996e+00
3.719008958291206568e+01,-5.679451365174270450e+01,-8.814840834306644979e+01,-2.595340432423324017e+00,-7.582220484636521644e-03,1.378570626423366186e+01,1.488923184417134005e+00
3.739003630109976228e+01,-5.669077496036874919e+01,-8.831933618927548935e+01,-2.596873215711314131e+00,-7.750082539314425735e-03,1.380728459228847882e+01,1.476983132103331542e+00
3.758998301928745889e+01,-5.658730337523226694e+01,-8.849042106953210407e+01,-2.598439443424374495e+00,-7.916130597367839611e-03,1.382865661127689272e+01,1.465138830094705691e+00
3.778992973747516260e+01,-5.648409222290955967e+01,-8.866168694251597060e+01,-2.600038964149892884e+00,-8.081795800877193681e-03,1.384982465860653811e+01,1.453389510545243901e+00
3.798987645566285920e+01,-5.638116682556115222e+01,-8.883310460947549814e+01,-2.601671255024689877e+00,-8.246010649809683291e-03,1.387079103728080831e+01,1.441734411766586010e+00
3.818982317385056291e+01,-5.627852278461033109e+01,-8.900469409547396538e+01,-2.603336440095459725e+00,-8.409837159626596531e-03,1.389155801658588629e+01,1.430172778178397497e+00
3.838976989203825951e+01,-5.617616320906244454e+01,-8.917646302965239613e+01,-2.605034471123828688e+00,-8.574252831014645207e-03,1.391212783275972953e+01,1.418703860259816318e+00
3.858971661022595612e+01,-5.607410289905478606e+01,-8.934839939190227653e+01,-2.606765241024370461e+00,-8.738514938339242422e-03,1.393250268964360394e+01,1.407326914500142800e+00
3.878966332841365983e+01,-5.597234058954252589e+01,-8.952051817451173577e+01,-2.608529047327763806e+00,-8.903750744230115241e-03,1.395268475931672825e+01,1.396041203351517490e+00
3.898961004660135643e+01,-5.587088690909320121e+01,-8.969281439310454118e+01,-2.610325973662393384e+00,-9.070523666007421562e-03,1.397267618271457756e+01,1.384845995180514766e+00
3.918955676478906014e+01,-5.576974386844192821e+01,-8.986529776143665060e+01,-2.612156388488976688e+00,-9.238551123214717303e-03,1.399247907023135973e+01,1.373740564220668814e+00
3.938950348297675674e+01,-5.566891842530583290e+01,-9.003796974122720087e+01,-2.614020662474410450e+00,-9.408772967930108602e-03,1.401209550230718115e+01,1.362724190525879564e+00
3.958945020116445335e+01,-5.556842598633805608e+01,-9.021081737035805759e+01,-2.615919043633420316e+00,-9.581425113578560804e-03,1.403152753000037478e+01,1.351796159923265295e+00
3.978939691935215706e+01,-5.546825420225433589e+01,-9.038387565405150781e+01,-2.617852420547507108e+00,-9.756800679179786565e-03,1.405077717554545735e+01,1.340955763967313086e+00
3.998934363753985366e+01,-5.536842269873973521e+01,-9.055712478056216241e+01,-2.619821125320074273e+00,-9.935381749524335032e-03,1.406984643289717951e+01,1.330202299893533890e+00
4.018929035572755026e+01,-5.526894887761921638e+01,-9.073054866153682951e+01,-2.621825595971074563e+00,-1.011719225285157529e-02,1.408873726826106854e+01,1.319535070573115032e+00
4.038923707391525397e+01,-5.516980550791879523e+01,-9.090420948595267703e+01,-2.623867269650459910e+00,-1.030323824540476350e-02,1.410745162061092017e+01,1.308953384467723025e+00
4.058918379210295058e+01,-5.507102792420287329e+01,-9.107806051049037421e+01,-2.625946329345734132e+00,-1.049311766841201470e-02,1.412599140219360727e+01,1.298456555584507344e+00
4.078913051029064718e+01,-5.497263310654756197e+01,-9.125208688637955845e+01,-2.628063379264083288e+00,-1.068679682509126629e-02,1.414435849902159958e+01,1.288043903432257498e+00
4.098907722847835089e+01,-5.487457972338837209e+01,-9.142637766205805860e+01,-2.630220481220432838e+00,-1.088694314209479215e-02,1.416255477135359442e+01,1.277714752976051749e+00
4.118902394666604749e+01,-5.477691983749296156e+01,-9.160085679340996023e+01,-2.632417577771593908e+00,-1.108973799224638630e-02,1.418058205416356010e+01,1.267468434594963389e+00
4.138897066485375120e+01,-5.467966835051473851e+01,-9.177551377047988979e+01,-2.634654991385973588e+00,-1.129534513318931899e-02,1.419844215759859729e+01,1.257304284037399800e+00
4.158891738304144781e+01,-5.458277204457003506e+01,-9.195046153674810796e+01,-2.636936252617993581e+00,-1.151889385232657617e-02,1.421613686742591653e+01,1.247221642378639750e+00
4.178886410122914441e+01,-5.448629800072816209e+01,-9.212559745144650947e+01,-2.639261171102999626e+00,-1.172824233904938909e-02,1.423366794546925362e+01,1.237219855978367811e+00
4.198881081941684812e+01,-5.439025719292574479e+01,-9.230091832944347630e+01,-2.641625249322549607e+00,-1.192480325263291230e-02,1.425103713003506201e+01,1.227298276437697178e+00
4.218875753760454472e+01,-5.429459382559799963e+01,-9.247654434495132136e+01,-2.644041776121135001e+00,-1.224274017561160360e-02,1.426824613632874872e+01,1.217456260557587155e+00
4.238870425579224843e+01,-5.419938659053915586e+01,-9.265235510043203249e+01,-2.646505228722777936e+00,-1.222715758920031592e-02,1.428529665686125583e+01,1.207693170296830321e+00
4.258865097397994504e+01,-5.410461785294288717e+01,-9.282838096151617435e+01,-2.648911609092231778e+00,-1.184496561360275611e-02,1.430219036184627512e+01,1.198008372730770210e+00
4.278859769216764164e+01,-5.401023954079295208e+01,-9.300467896154907521e+01,-2.651229219592051933e+00,-1.133150536398427367e-02,1.431892889958834481e+01,1.188401240010711124e+00
4.298854441035534535e+01,-5.391627329258193413e+01,-9.318116716681197431e+01,-2.653443772475740481e+00,-1.082664365927510190e-02,1.433551389686211941e+01,1.178871149322415324e+00
4.318849112854304195e+01,-5.382269845284105259e+01,-9.335784110476579656e+01,-2.655559033243559242e+00,-1.033343736587821575e-02,1.435194695928302622e+01,1.169417482846155654e+00
4.338843784673073856e+01,-5.372946910748424187e+01,-9.353474535527411149e+01,-2.657575288855047013e+00,-9.831893394046394008e-03,1.436822967166957987e+01,1.160039627717035282e+00
4.358838456491844227e+01,-5.363659849281095404e+01,-9.371181200486063290e+01,-2.659490797906428838e+00,-9.328493593992645203e-03,1.438436359839758438e+01,1.150736975984498756e+00
4.378833128310613887e+01,-5.354406527598375476e+01,-9.388903816262357793e+01,-2.661305394256864076e+00,-8.823583725183667750e-03,1.440035028374644099e+01,1.141508924573592543e+00
4.398827800129383547e+01,-5.345182887510057412e+01,-9.406645804778032982e+01,-2.663019110985210602e+00,-8.316389722201184692e-03,1.441619125223778042e+01,1.132354875245293879e+00
4.418822471948153918e+01,-5.335989638180940631e+01,-9.424401415625888490e+01,-2.664631071398384954e+00,-7.807424788147460798e-03,1.443188800896665036e+01,1.123274234558358620e+00
4.438817143766923579e+01,-5.326824691724463179e+01,-9.442170239316676827e+01,-2.666141010259597710e+00,-7.296837936194924129e-03,1.444744203992543774e+01,1.114266413830154567e+00
4.458811815585693950e+01,-5.317684374447605933e+01,-9.459954953103625996e+01,-2.667548907612109499e+00,-6.784677975669860250e-03,1.446285481232073700e+01,1.105330829098880141e+00
4.478806487404463610e+01,-5.308568895950838851e+01,-9.477750676315791623e+01,-2.668854153381881034e+00,-6.271169023295700487e-03,1.447812777488336522e+01,1.096466901085850543e+00
4.498801159223233270e+01,-5.299476216803412143e+01,-9.495556876293356652e+01,-2.670056539577664978e+00,-5.756430640018174623e-03,1.449326235817168396e+01,1.087674055157805908e+00
4.518795831042003641e+01,-5.290402975909636751e+01,-9.513375615195360524e+01,-2.671156024002806273e+00,-5.240548461339565763e-03,1.450825997486844265e+01,1.078951721289352239e+00
4.538790502860773302e+01,-5.281348971678789184e+01,-9.531202748044192674e+01,-2.672152189353490748e+00,-4.723683433889036033e-03,1.452312202007127695e+01,1.070299334026496352e+00
4.558785174679543672e+01,-5.272312208170704650e+01,-9.549037634582975898e+01,-2.673044883233748337e+00,-4.205934812985897935e-03,1.453784987157706787e+01,1.061716332449660571e+00
4.578779846498313333e+01,-5.263289585915311619e+01,-9.566881815339823447e+01,-2.673834054579970143e+00,-3.687394353949759781e-03,1.455244489016029696e+01,1.053202160137298282e+00
4.598774518317082993e+01,-5.254280564185005176e+01,-9.584731768145991282e+01,-2.674519434345042690e+00,-3.168172185616368545e-03,1.456690841984557316e+01,1.044756265130283968e+00
4.618769190135853364e+01,-5.245283166201274128e+01,-9.602586798897580422e+01,-2.675100919129397070e+00,-2.648347998764676112e-03,1.458124178817447358e+01,1.036378099895620020e+00
4.638763861954623025e+01,-5.236294567673409972e+01,-9.620447895717421716e+01,-2.675578453760348197e+00,-2.128015822662550956e-03,1.459544630646685626e+01,1.028067121290894059e+00
4.658758533773392685e+01,-5.227313896571850904e+01,-9.638312165190569658e+01,-2.675951883614275939e+00,-1.607241906550571729e-03,1.460952327007676743e+01,1.019822790529763212e+00
4.678753205592163056e+01,-5.218339207989325956e+01,-9.656178839212000753e+01,-2.676221143786815304e+00,-1.086087556995042223e-03,1.462347395864311927e+01,1.011644573146039061e+00
4.698747877410932716e+01,-5.209367914848176895e+01,-9.674048426987425842e+01,-2.676386183363977267e+00,-5.646447417831048808e-04,1.463729963633522679e+01,1.003531938960135594e+00
4.718742549229702377e+01,-5.200398871569326076e+01,-9.691918564428269178e+01,-2.676446927531468845e+00,-4.294411245450823741e-05,1.465100155209337807e+01,9.954843620432115570e-01
4.738737221048472747e+01,-5.191430164971068706e+01,-9.709788413612311331e+01,-2.676403341606711894e+00,4.789706242054172299e-04,1.466458093986452837e+01,9.875013206850843384e-01
4.758731892867242408e+01,-5.182459394538147279e+01,-9.727658105949220158e+01,-2.676255384117275149e+00,1.001013081523543374e-03,1.467803901883327278e+01,9.795822973584761284e-01
4.778726564686012779e+01,-5.173485208923856504e+01,-9.745525681226362735e+01,-2.676003031682411493e+00,1.523179964220264552e-03,1.469137699364818594e+01,9.717267786865395607e-01
4.798721236504782439e+01,-5.164505720743733974e+01,-9.763390246676623008e+01,-2.675646272215447929e+00,2.045444032984867436e-03,1.470459605464366959e+01,9.639342554096211879e-01
4.818715908323552100e+01,-5.155518673343350144e+01,-9.781251642552079772e+01,-2.675185074744880431e+00,2.567728300103952564e-03,1.471769737805740697e+01,9.562042223514076733e-01
4.838710580142322470e+01,-5.146522566368228979e+01,-9.799108204645253295e+01,-2.674619446006709644e+00,3.090048491851254790e-03,1.473068212624353102e+01,9.485361783871470998e-01
4.858705251961092131e+01,-5.137515534008711882e+01,-9.816958996191829101e+01,-2.673949389131302645e+00,3.612392254848983790e-03,1.474355144788162164e+01,9.409296264104539675e-01
4.878699923779862502e+01,-5.128495428313723181e+01,-9.834803638238544465e+01,-2.673174881774876610e+00,4.134694819197345765e-03,1.475630647818162444e+01,9.333840733017010338e-01
4.898694595598632162e+01,-5.119460646086898947e+01,-9.852640673050012765e+01,-2.672295945399940642e+00,4.656984290283865818e-03,1.476894833908479931e+01,9.258990298951889075e-01
4.918689267417401823e+01,-5.110409340799423461e+01,-9.870469126184272568e+01,-2.671312632075715676e+00,5.174173854801457709e-03,1.478147813946078593e+01,9.184740109486532189e-01
4.938683939236172193e+01,-5.101339492750196314e+01,-9.888288481085650972e+01,-2.670232225754027411e+00,5.632711992701181121e-03,1.479389697530089087e+01,9.111085351106191776e-01
4.958678611054941854e+01,-5.092249661891809609e+01,-9.906097528066381130e+01,-2.669068936247059654e+00,5.941568798619942249e-03,1.480620592990767470e+01,9.038021248896235260e-01
4.978673282873711514e+01,-5.083138754330070697e+01,-9.923895645630932449e+01,-2.667860625411336173e+00,6.139334137332331902e-03,1.481840607408093291e+01,8.965543066237172676e-01
4.998667954692481885e+01,-5.074005939217439476e+01,-9.941682763950555568e+01,-2.666619054205252581e+00,6.279630674123426806e-03,1.483049846630016688e+01,8.893646104492014537e-01
5.018662626511251545e+01,-5.064850831484066163e+01,-9.959458335938721518e+01,-2.665349434273034834e+00,6.419985919991837500e-03,1.484248415290361045e+01,8.822325702702044081e-01
